,content,new,polarity,subjectivity,P1,S1,P2,S2,P3,S3,P4,S4
40,"The diplomacy guy resigned abruptly, if you don't know what that means you've been living in a cave. <br/><br/>Expect a strike, cruise missiles maybe, to take something out next time there is a provocation. Or expect a ship will sink mysteriously just after a ship to ship transfer in water too deep to understand why.  <br/><br/>A dog needs wagging.  ","El tipo de la diplomacia renunció abruptamente, si no sabe lo que eso significa que ha estado viviendo en una cueva. <br/> <br/> Espere un ataque, tal vez misiles de crucero, para sacar algo la próxima vez que haya una provocación. O esperar que un barco se hunda misteriosamente justo después de que un barco a otro se transfiera en aguas demasiado profundas para entender por qué. <br/> <br/> Un perro necesita que lo muevan.",-0.03125,0.6,-0.03125,0.6,-0.03125,0.6,-0.03125,0.6,-0.03125,0.6
41,"The defense of South Korea is the responsibility of the South Koreans, not of the US. South Korea outweighs North Korea in industrial might, technological know-how and military-aged citizens. The South Koreans are more than capable of matching North Korea in every form of deterrent military strength. It is time that we told them to do so, stating very clearly the time-table for own withdrawal from this foolish and totally unnecessary Big Daddy role. We are living in 2018, not 1948!","La defensa de Corea del Sur es responsabilidad de los surcoreanos, no de Estados Unidos. Corea del Sur supera a Corea del Norte en poder industrial, conocimientos tecnológicos y ciudadanos en edad militar. Los surcoreanos son más que capaces de igualar a Corea del Norte en todas las formas de fuerza militar disuasoria. Es hora de que les digamos que lo hagan, estableciendo muy claramente el calendario para su propia retirada de este papel tonto y totalmente innecesario de Big Daddy. ¡Vivimos en 2018, no en 1948!",0.13285714285714287,0.49976190476190474,0.13285714285714287,0.49976190476190474,0.13285714285714287,0.49976190476190474,0.13285714285714287,0.49976190476190474,0.13285714285714287,0.49976190476190474
42,"If the military wants to play at war, maybe it's time it included America in its plans. <br/><br/>Reinstitute the draft, so every man and woman over 18 has to register and be subject to being called up. Then maybe America will awaken from its Rip van Winkle-like sleep since 1976, and pay attention to where its sons and daughters are being sent, and why. <br/><br/>Is there a better way to control Congress and the Pentagon than an involved and informed citizenry? You know there isn't.","Si los militares quieren jugar en la guerra, tal vez sea hora de que incluyan a Estados Unidos en sus planes. <br/> <br/> Reinstituir el reclutamiento, para que todo hombre y mujer mayor de 18 años tenga que registrarse y estar sujeto a ser llamado a filas. Entonces, tal vez Estados Unidos se despierte de su sueño de Rip van Winkle desde 1976 y preste atención a dónde están enviando sus hijos e hijas y por qué. <br/> <br/> ¿Hay una mejor manera de controlar el Congreso y el Pentágono que una ciudadanía involucrada e informada? Sabes que no lo hay.",0.10833333333333334,0.2583333333333333,0.10833333333333334,0.2583333333333333,0.10833333333333334,0.2583333333333333,0.10833333333333334,0.2583333333333333,0.10833333333333334,0.2583333333333333
43,"American casualties can be minimized by the use of strategic nuclear weapons in North Korea.  While civilian casualties are regretable, it took 600,000 German civilian casualties to defeat Hitler.<br/><br/>The last war America won was because we used nuclear bombs.  People still live in Hiroshima and Nagasaki; countless American lives were saved and Japan was defeated with a peace that has lasted seventy years.","Las bajas estadounidenses pueden minimizarse mediante el uso de armas nucleares estratégicas en Corea del Norte. Si bien las bajas civiles son lamentables, se necesitaron 600.000 bajas civiles alemanas para derrotar a Hitler. <br/> <br/> La última guerra que ganó Estados Unidos fue porque usamos bombas nucleares. La gente todavía vive en Hiroshima y Nagasaki; Se salvaron innumerables vidas estadounidenses y Japón fue derrotado con una paz que ha durado setenta años.",0.022727272727272724,0.17777777777777778,0.022727272727272724,0.17777777777777778,0.022727272727272724,0.17777777777777778,0.022727272727272724,0.17777777777777778,0.022727272727272724,0.17777777777777778
44,"Oh, everybody is like that. A good fair honest judge is a judge you agree with.A bad biased corrupt judge is a judge you don't agree with. That's all. In this case Trump is--somewhat unusually--acting like an ordinary human being. It won't continue.","Oh, todo el mundo es así. Un juez bueno, justo y honesto es un juez con el que estás de acuerdo; un juez corrupto con prejuicios es un juez con el que no estás de acuerdo Eso es todo. En este caso, Trump está actuando, algo inusual, como un ser humano común. No continuará.",0.07857142857142861,0.6666666666666666,0.07857142857142861,0.6666666666666666,0.07857142857142861,0.6666666666666666,0.07857142857142861,0.6666666666666666,0.07857142857142861,0.6666666666666666
45,"Trump will go down as the WORST PRESIDENT IN THE HISTORY OF THE UNITED STATES. I know when someone makes a statement like that they need supportive evidence to backup their opinion. My evidence appears on a daily, hour-by-hour, minute-by-minute, second-by-second news accounts about Trump and the swamp mates he brought with him. Historians will be in demand to offer ""we the people"" how Trump is destroying this once great nation.","Trump pasará a ser el PEOR PRESIDENTE EN LA HISTORIA DE ESTADOS UNIDOS. Sé que cuando alguien hace una declaración como esa, necesita evidencia de apoyo para respaldar su opinión. Mi evidencia aparece en un relato de noticias diario, hora a hora, minuto a minuto, segundo a segundo sobre Trump y los compañeros del pantano que trajo consigo. Se pedirá a los historiadores que ofrezcan a ""nosotros, el pueblo"", cómo Trump está destruyendo esta una vez gran nación.",-0.009259259259259264,0.5064814814814814,-0.009259259259259264,0.5064814814814814,-0.009259259259259264,0.5064814814814814,-0.009259259259259264,0.5064814814814814,-0.009259259259259264,0.5064814814814814
46,"It is hard to imagine Trump as he is and has been as a man of principle.  I don't think he understands the meaning of the word, or for that matter, many words.<br/>While the principled among us do what they are tasked to do, Trump can only rail against the unfairness he sees when they do not agree with him.<br/>I'm sure he recalls Judge Curiel's name but maybe not the context in which it's familiar.  That is the way of Trump to put nothing before his own interests.  That is why he is not involved in governing or leading...he is only interested in being the top story off the day.<br/>It is sad to see the fortunes of this country land in such weak and disingenuous hands.  At least by now a majority of us know the game and the gamesmanship.<br/>Ego is everything and the only thing in Trump's world.  Fortunately the principled among us keep him in check and if he doesn't get the irony at times that is to be expected given his limitations.","Es difícil imaginar a Trump como es y ha sido como un hombre de principios. No creo que comprenda el significado de la palabra, o para el caso, muchas palabras. <br/> Si bien los de principios entre nosotros hacen lo que se les encomienda, Trump solo puede protestar contra la injusticia que ve cuando lo hacen. No estoy de acuerdo con él. <br/> Estoy seguro de que recuerda el nombre del juez Curiel, pero tal vez no el contexto en el que le resulta familiar. Esa es la forma de Trump de anteponer nada a sus propios intereses. Es por eso que él no está involucrado en gobernar o liderar ... solo le interesa ser la noticia principal del día. <br/> Es triste ver que la suerte de este país aterriza en manos tan débiles y falsas. Al menos a estas alturas, la mayoría de nosotros conocemos el juego y la habilidad para el juego. <br/> El ego lo es todo y lo único en el mundo de Trump. Afortunadamente, los de principios entre nosotros lo mantienen bajo control y, si no consigue la ironía a veces, es de esperar dadas sus limitaciones.",0.06813725490196076,0.6738562091503268,0.06813725490196076,0.6738562091503268,0.06813725490196076,0.6738562091503268,0.06813725490196076,0.6738562091503268,0.06813725490196076,0.6738562091503268
47,"""None of this is remotely surprising anymore, but even so, Mr. Trump’s tweet about Judge Curiel’s border-wall decision revealed once again the depths of the president’s own self-interest and his utter lack of principles.""<br/><br/>Of interest &amp; possibly worthy of comment, but certainly not news...","""Ya nada de esto es ni remotamente sorprendente, pero aun así, el tuit de Trump sobre la decisión del juez Curiel sobre el muro fronterizo reveló una vez más las profundidades del propio interés del presidente y su absoluta falta de principios"". <br/> <br /> De interés & amp; posiblemente digno de comentario, pero ciertamente no es noticia ...",0.3052380952380952,0.8142857142857143,0.3052380952380952,0.8142857142857143,0.3052380952380952,0.8142857142857143,0.3052380952380952,0.8142857142857143,0.3052380952380952,0.8142857142857143
48,I'm not a doctor or a health professional but could this be a sign of being bipolar?<br/><br/>People are saying...,"No soy médico ni profesional de la salud, pero ¿podría ser esto un signo de bipolaridad? <br/> <br/> La gente dice ...",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
49,"While I recognize that the focus of this article is Donald Trump, it was the quotation by Chief Justice Roberts which most stirred me, because he is flat-out wrong. Brown v Board of Education was judge-made law, for which proponents of civil rights are profoundly grateful. Gideon v Wainwright guaranteed to all criminal defendants the right to an attorney, irrespective of any defendant's ability to pay for it. Miranda v Arizona created the eponymous Miranda warning. Loving v Virginia invalidated laws prohibiting interracial marriage. Roe v Wade is likely one of the most famous examples of judicial policy-making, while one of the most little-known might be the 1984 (not 1784, but 1984!) New York case of People v Mario Liberta, which invalidated a statutory loophole exempting married men from prosecutions for raping or sodomizing their wives. And, lest the Chief Justice forget the importance of judge-made law, he might be reminded of his own role in both Citizens United v FEC (prohibiting limits on political campaign spending by corporations) and Obergefell v Hodges (which guaranteed the right to same-sex marriage in all 50 states); the Roberts Court has produced some of the biggest judge-made laws for both liberals and conservatives. So, any judge who is deciding whether to use his or her power to reverse a detestable action by the Trump Administration should be asssured that, in doing so, he or she would be part of a long and distinguished part of the American judicial system.","Si bien reconozco que el enfoque de este artículo es Donald Trump, fue la cita del presidente del Tribunal Supremo Roberts lo que más me conmovió, porque está totalmente equivocado. Brown contra la Junta de Educación fue una ley hecha por jueces, por lo que los defensores de los derechos civiles están profundamente agradecidos. Gideon v Wainwright garantizó a todos los acusados ​​penales el derecho a un abogado, independientemente de la capacidad del acusado para pagarlo. Miranda v Arizona creó la advertencia homónima de Miranda. Loving v Virginia invalidaba las leyes que prohibían el matrimonio interracial. Roe v Wade es probablemente uno de los ejemplos más famosos de formulación de políticas judiciales, mientras que uno de los menos conocidos podría ser el caso de 1984 (¡no en 1784, sino en 1984!) En Nueva York de People v Mario Liberta, que invalidaba una ley estatutaria. laguna legal que exime a los hombres casados ​​de los enjuiciamientos por violar o sodomizar a sus esposas. Y, para que el presidente del Tribunal Supremo no olvide la importancia de las leyes dictadas por jueces, podría recordar su propio papel tanto en Citizens United v FEC (que prohíbe los límites al gasto de las campañas políticas por parte de las corporaciones) como en Obergefell v Hodges (que garantiza el derecho a la misma). -matrimonio sexual en los 50 estados); la Corte de Roberts ha producido algunas de las leyes más importantes dictadas por jueces tanto para liberales como para conservadores. Por lo tanto, cualquier juez que esté decidiendo si utilizar su poder para revertir una acción detestable de la Administración Trump debe tener la seguridad de que, al hacerlo, formará parte de una parte larga y distinguida del sistema judicial estadounidense.",0.19534030784030784,0.5708874458874459,0.19534030784030784,0.5708874458874459,0.19534030784030784,0.5708874458874459,0.19534030784030784,0.5708874458874459,0.19534030784030784,0.5708874458874459
