,index,Unnamed: 0,client_msg_id,type,text,ts,team,blocks,bot_id,bot_profile,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,subtype,inviter,edited,attachments,Channel_id,Channel_name,bot_link,purpose,user_hash,datetime,date,time,h,m,s,translations
52,88,88,b8511de2-8d77-46d7-8b92-78d8050fd577,message,Estamos adelante,1603300847.0029,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'CkW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Estamos adelante'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 14:20:47.002900,2020-10-21,14:20:47.002900,14,20,47,We are ahead
53,89,89,ae21dcbf-75ed-46a9-9ab8-7ab564c8e86f,message,"Tiene más acento que ustedes, al menos para mi",1603300846.0028,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'OoG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Tiene más acento que ustedes, al menos para mi'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-21 14:20:46.002800,2020-10-21,14:20:46.002800,14,20,46,"He has more accent than you, at least for me"
54,90,90,e9bbbfd7-93c3-44f8-ba66-f24f689be1ed,message,No tienen landing,1603300842.0026,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'FuAmC', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'No tienen landing'}]}]}]",,,,,,1603300842.0026,6.0,2.0,1603301093.0043,"['U01B5AQPV39', 'U01BYMTTXCH']",False,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 14:20:42.002600,2020-10-21,14:20:42.002600,14,20,42,They have no landing
55,91,91,747aa53d-e3fa-451a-b87b-341ddacfee39,message,jajaja,1603300820.002,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '/qPdb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'jajaja'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-21 14:20:20.002000,2020-10-21,14:20:20.002000,14,20,20,Hahaha
56,92,92,4c4268d2-82c2-4be3-a391-6709701b0564,message,Muy Argentina esa chica,1603300816.0018,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'TLx+T', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Muy Argentina esa chica'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 14:20:16.001800,2020-10-21,14:20:16.001800,14,20,16,Very Argentine that girl
57,93,93,fb2854c4-bdba-4426-9b50-33d9d75fffdc,message,Ella es su compi,1603300814.0016,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '6ZI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ella es su compi'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-21 14:20:14.001600,2020-10-21,14:20:14.001600,14,20,14,She is his compi
58,94,94,9b041f46-1e64-4104-9ce6-fae1e51b05cf,message,Van muy de la mano con UX,1603300764.0013,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'ejHF8', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Van muy de la mano con UX'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 14:19:24.001300,2020-10-21,14:19:24.001300,14,19,24,They go very hand in hand with UX
59,95,95,688a99b0-aecb-44ac-aa84-5b00a63b3e66,message,El jerarquizado me gusta,1603300729.0011,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Tkd', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'El jerarquizado me gusta'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-21 14:18:49.001100,2020-10-21,14:18:49.001100,14,18,49,I like the hierarchical
60,96,96,54eebcfe-1035-4aba-b04e-288275de3a77,message,Muy bueno Ivan,1603295525.0007,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'uPS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Muy bueno Ivan'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-21 12:52:05.000700,2020-10-21,12:52:05.000700,12,52,5,Very good Ivan
61,99,99,acc2ab09-c4ab-4073-88b3-063cb82d79d4,message,Hola,1603133636.007,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Smrk7', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 15:53:56.007000,2020-10-19,15:53:56.007000,15,53,56,Hi
62,104,104,486A05F4-F3DA-4663-AF8B-58723FDE5679,message,En 3 me junto con veronica,1603121248.0061,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '6gWc', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'En 3 me junto con veronica'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 12:27:28.006100,2020-10-19,12:27:28.006100,12,27,28,In 3 I get together with veronica
63,105,105,5E4E5BF1-B5E4-4EF4-98CC-A2470A9E3CD8,message,Y poder cambiar logo,1603121234.0058,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '7JU5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Y poder cambiar logo'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 12:27:14.005800,2020-10-19,12:27:14.005800,12,27,14,And be able to change logo
64,106,106,B5BB022E-1303-4A5B-B2C7-6CE694DA51F4,message,Asi que deberiamos tener lo hiden fields para guardar la identidad de las encuestas,1603121229.0055,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'wo=n3', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Asi que deberiamos tener lo hiden fields para guardar la identidad de las encuestas'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 12:27:09.005500,2020-10-19,12:27:09.005500,12,27,9,So we should have hiden fields to save the identity of the surveys
65,107,107,5F8CC19D-66ED-4E8E-ABFF-9E71A955B0EE,message,Ya somos professional ,1603121211.0049,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '9nC8f', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ya somos professional '}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 12:26:51.004900,2020-10-19,12:26:51.004900,12,26,51,We are already professional
66,108,108,72bfbad2-2831-4b65-8482-8ee549a84289,message,Genial,1603121182.0046,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'UMH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Genial'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 12:26:22.004600,2020-10-19,12:26:22.004600,12,26,22,Great
67,109,109,43ADE394-8C8F-4AB5-B1CC-6257D69360AF,message,Esta listo el upgrade en typeform ,1603121172.0043,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '=QYS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Esta listo el upgrade en typeform '}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 12:26:12.004300,2020-10-19,12:26:12.004300,12,26,12,The typeform upgrade is ready
68,110,110,92AACE0E-0C74-41C1-962F-51791045386A,message,Nos juntemos luego y vemos como va,1603110651.0039,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'ysrk', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Nos juntemos luego y vemos como va'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 09:30:51.003900,2020-10-19,09:30:51.003900,9,30,51,Let's get together later and see how it goes
69,111,111,0950867F-90A4-46D3-9ABE-AD6741B64C7E,message,Bueno ahi tenemos el contenedorcito bitnami,1603110643.0036,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'f+yg', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bueno ahi tenemos el contenedorcito bitnami'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 09:30:43.003600,2020-10-19,09:30:43.003600,9,30,43,Well there we have the bitnami container
70,112,112,ee8f23ea-3505-4769-8121-05f6700b2897,message,Donde esta la web,1603109370.0029,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '6/mpk', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Donde esta la web'}]}]}]",,,,,,,,,,,,,,,"{'user': 'U01BYMTTXCH', 'ts': '1603109376.000000'}",,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:09:30.002900,2020-10-19,09:09:30.002900,9,9,30,Where is the web
71,113,113,b8389d69-ca96-4f53-8c7a-ce4c4580edfd,message,Quiero desplegarlo en aws,1603109365.0027,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '0qK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Quiero desplegarlo en aws'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:09:25.002700,2020-10-19,09:09:25.002700,9,9,25,I want to deploy it in aws
72,114,114,4e8abc3c-cafa-4d6a-80b3-b9c4850a7512,message,Eso hay que verlo,1603109359.0025,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'kJ=f', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Eso hay que verlo'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:09:19.002500,2020-10-19,09:09:19.002500,9,9,19,You have to see that
73,115,115,45579760-A2C0-41B5-95D2-04863EADB1E4,message,Donde despliegas ?,1603109281.0023,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'mATqN', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Donde despliegas ?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 09:08:01.002300,2020-10-19,09:08:01.002300,9,8,1,Where do you deploy?
74,116,116,3ED738C8-F9B5-4CBF-B859-58D47D1B2E40,message,Muy bien ,1603109276.0021,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Zkv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Muy bien '}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 09:07:56.002100,2020-10-19,09:07:56.002100,9,7,56,very well
75,117,117,AD514528-1BD1-496E-A917-95AF62C25DFD,message,Oleoleole,1603109262.0016,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'xd45l', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Oleoleole'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 09:07:42.001600,2020-10-19,09:07:42.001600,9,7,42,Ole Ole ole
76,118,118,75232b69-5a2f-4f83-8c7a-48433c1441ad,message,Tenemos integración continua,1603109259.0014,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'JonU', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Tenemos integración continua'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:07:39.001400,2020-10-19,09:07:39.001400,9,7,39,We have continuous integration
77,119,119,77ca42fd-1604-4a1d-840a-043e4c69b1b0,message,Ya esta lo de github actions Joseeeeeee,1603109245.0011,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'IiqGF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ya esta lo de github actions Joseeeeeee'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:07:25.001100,2020-10-19,09:07:25.001100,9,7,25,This is the github actions Joseeeeeee
78,120,120,b614f1e2-e665-4d93-896d-0b5e5a9f12d8,message,Ahora lo veo!,1603109232.0007,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'VqP2z', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ahora lo veo!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:07:12.000700,2020-10-19,09:07:12.000700,9,7,12,Now I see it!
79,121,121,029810C4-0D16-46E6-966E-C0CC4D7D494B,message,Buenas,1603109228.0005,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 't2M', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenas'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-19 09:07:08.000500,2020-10-19,09:07:08.000500,9,7,8,Good
80,122,122,3d5a23cb-ae84-47ad-89af-260843fad164,message,Buenas!,1603109210.0002,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '94a', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenas!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-19 09:06:50.000200,2020-10-19,09:06:50.000200,9,6,50,Good!
81,124,124,78b31a25-8353-44aa-a6f3-e3ff9a6d3e62,message,Hable con dos personas de dos empresas distintas y usan este sistema de comunicación. Me dicen que en sus anteriores puestos lo usaban. A tené en cuenta que ambas personas trabajan en empresas de más de 1.500 empleados.,1602958950.0022,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'yiMe', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hable con dos personas de dos empresas distintas y usan este sistema de comunicación. Me dicen que en sus anteriores puestos lo usaban. A tené en cuenta que ambas personas trabajan en empresas de más de 1.500 empleados.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-17 15:22:30.002200,2020-10-17,15:22:30.002200,15,22,30,"Talk to two people from two different companies and they use this communication system. They tell me that in their previous positions they used it. Bear in mind that both people work in companies with more than 1,500 employees."
82,126,126,5E0A3E41-22AD-48A7-A819-A4FF42502266,message,Diaculpen,1602856381.0064,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'U0nbH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Diaculpen'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-16 10:53:01.006400,2020-10-16,10:53:01.006400,10,53,1,Apologize
83,127,127,641044e4-aa8d-47e7-b7fd-faedb09ed70c,message,Entra nomas!,1602856376.0063,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'EV=rn', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Entra nomas!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 10:52:56.006300,2020-10-16,10:52:56.006300,10,52,56,Come in just!
84,128,128,A8A36FB8-BAAB-4504-BC9F-565A920A1F4B,message,Recien me libero,1602856361.006,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Q5xZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Recien me libero'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-16 10:52:41.006000,2020-10-16,10:52:41.006000,10,52,41,I just got free
85,129,129,a6f3e932-57df-4976-8546-01223641f82d,message,Dale,1602855253.0057,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Wq6v', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Dale'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 10:34:13.005700,2020-10-16,10:34:13.005700,10,34,13,Go ahead
86,130,130,D047E922-612F-4AB1-AFDE-9BE98AF3A0BB,message,Pue ser ?,1602855224.0055,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '0hP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Pue ser ?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-16 10:33:44.005500,2020-10-16,10:33:44.005500,10,33,44,Could it be?
87,131,131,69BCB1FD-4AA1-4C21-9D5F-5231C9C8F4CE,message,Denme 5 y me sumo,1602855219.0054,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'kR/N', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Denme 5 y me sumo'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-16 10:33:39.005400,2020-10-16,10:33:39.005400,10,33,39,Give me 5 and I'll join
88,132,132,e8eda93d-34b3-4d7c-ab8f-e7897659fc1a,message,Dale! no hay drama,1602855198.0053,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '1K3', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Dale! no hay drama'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 10:33:18.005300,2020-10-16,10:33:18.005300,10,33,18,Go ahead! There's no drama
89,133,133,b6e53af2-7dbc-4562-b190-6b3765174bed,message,"Nos adelantaron una reunión. No podré estar en la daily.

<@U01BYMTTXCH> te paso lo de Google.

Una disculpa.",1602854630.0051,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'E=L+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Nos adelantaron una reunión. No podré estar en la daily.\n\n'}, {'type': 'user', 'user_id': 'U01BYMTTXCH'}, {'type': 'text', 'text': ' te paso lo de Google.\n\nUna disculpa.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-16 10:23:50.005100,2020-10-16,10:23:50.005100,10,23,50,"They brought us a meeting. I will not be able to be in the daily.

<@ U01BYMTTXCH> I handed you the Google thing.

An apology."
90,134,134,4735478a-ac11-4350-837f-7629e8245e36,message,"Hola a todos.

Buen día. Qué bien con el avance.",1602849798.0037,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'iJDp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola a todos.\n\nBuen día. Qué bien con el avance.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-16 09:03:18.003700,2020-10-16,09:03:18.003700,9,3,18,"Hello everyone.

Good day. Good with the advance."
91,135,135,19BD120C-5E2D-491B-B0F0-5072FE289645,message,Biennnnn,1602849516.003,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'zoF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Biennnnn'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-16 08:58:36.003000,2020-10-16,08:58:36.003000,8,58,36,Goodnnnn
92,136,136,69dee622-ee41-423a-abcd-c05cd5efcbd0,message,felcitaciones por el avance !!,1602849493.0027,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'PlG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'felcitaciones por el avance !!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-16 08:58:13.002700,2020-10-16,08:58:13.002700,8,58,13,congratulations on the advance !!
93,137,137,3a852933-9bee-4aba-aea3-103351403a0c,message,huy Lean se te voló el tiempo.,1602849478.0024,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'SPqS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'huy Lean se te voló el tiempo.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-16 08:57:58.002400,2020-10-16,08:57:58.002400,8,57,58,huy Lean your time flew by.
94,138,138,700cce50-50e3-4ae0-b07e-73046fceecf7,message,Asique voy a seguir ahora,1602848953.0019,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'NCw', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Asique voy a seguir ahora'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 08:49:13.001900,2020-10-16,08:49:13.001900,8,49,13,So I will continue now
95,139,139,835bc3ae-3079-4a18-b8a7-629bb1f849a4,message,Y cuando me di cuenta de la hora era la 1 de la mañana,1602848942.0017,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'xU4R', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Y cuando me di cuenta de la hora era la 1 de la mañana'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 08:49:02.001700,2020-10-16,08:49:02.001700,8,49,2,And when I realized the time it was 1 in the morning
96,140,140,d844e273-c22e-496f-8fb7-f50a26b9d46c,message,Yo me quede viendo algunos tutoriales para ver de dejar el actions de github funcionando,1602848919.0012,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'mOMN', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yo me quede viendo algunos tutoriales para ver de dejar el actions de github funcionando'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 08:48:39.001200,2020-10-16,08:48:39.001200,8,48,39,I was watching some tutorials to see how to leave the github actions working
97,141,141,86ce5ad8-6c95-4d30-b3c3-bf347607333d,message,Ayer con Pau estuvimos avanzando pero no llegamos a completarlo,1602848880.0004,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'iyNP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ayer con Pau estuvimos avanzando pero no llegamos a completarlo'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 08:48:00.000400,2020-10-16,08:48:00.000400,8,48,0,Yesterday with Pau we were moving forward but we did not get to complete it
98,142,142,02ef0aed-88dc-4a96-b04c-e2ffefc633d5,message,Buen día,1602848867.0001,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'NB7q', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buen día'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-16 08:47:47.000100,2020-10-16,08:47:47.000100,8,47,47,Good day
99,144,144,568efd95-570e-4832-9c3f-6262dce5da94,message,"Comparto el enlace de la sesión de hoy, por si alguien se quiere sumar.
Va sobre ""Negocio""

<http://bit.ly/ISDIStart2020>",1602779862.0153,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'HGEl', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Comparto el enlace de la sesión de hoy, por si alguien se quiere sumar.\nVa sobre ""Negocio""\n\n'}, {'type': 'link', 'url': 'http://bit.ly/ISDIStart2020'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-15 13:37:42.015300,2020-10-15,13:37:42.015300,13,37,42,"I share the link of today's session, in case someone wants to join.
It's about ""Business""

<http://bit.ly/ISDIStart2020>"
